id,avg_price,avg_cpm,zip_code,zip_code_id,lat,lon,size,price,rate_card_price,floor_price,cpm,impressions,supplier_id,supplier_face_id
468328,850.0,12.58,4042,7217,41.43777,-75.6549,"10' 6"" x 22' 9""",850.0,1020.0,,12.58,67568,39,290
107547,400.0,2.05,4012,15252,29.13522,-82.04484,10' x 40',400.0,480.0,,2.05,195304,39,3849
316324,250.0,1.54,4006,39634,34.062725,-118.0529,6' x 12',250.0,300.0,,1.54,162504,39,4484
2065349,460.0,0.28,4022,31588,30.219819,-93.358694,12' x 24',460.0,460.0,,0.28,1626044,799,0308A S/F
430511,1500.0,3.75,4045,12375,34.007264,-81.015278,10' x 40',1500.0,1800.0,,3.75,399972,39,71292
111959,405.0,4.07,4048,34026,31.801207,-95.146876,10' x 24',405.0,486.0,,4.07,99400,39,2509
353039,565.0,16.44,4037,11490,36.06577,-77.82285,"10' 6"" x 22' 9""",565.0,678.0,,16.44,34364,39,713
2065369,100.0,0.61,4022,31590,30.211006,-93.358419,6' x 12',100.0,100.0,,0.61,164752,799,0321A S/F
159440,810.0,8.73,4051,9278,38.08201,-78.86823,"10' 6"" x 22' 9""",810.0,972.0,,8.73,92796,39,3116
307979,1100.0,1.81,4047,16858,35.06996,-90.058225,"26' x 24' 5""",1100.0,1320.0,,1.81,608800,39,71307
66716,675.0,5.41,4039,19430,41.564332,-81.561282,"10' 6"" x 22' 9""",675.0,810.0,,5.41,124712,39,11835
159444,610.0,2.9,4022,31472,30.24277,-92.0068,"10' 6"" x 22' 9""",610.0,732.0,,2.9,210112,39,5073
430554,500.0,2.1,4045,12393,34.066072,-80.955403,10' x 40',500.0,600.0,,2.1,238164,39,71311
345537,3400.0,1.4,4047,16766,35.918297,-84.086708,14' x 48',3400.0,4080.0,,1.4,2434136,39,94029
147758,800.0,5.09,4005,32329,34.72416,-92.2742,"10' 6"" x 22' 9""",800.0,960.0,,5.09,157320,39,80291
2074534,1500.0,4.24,4040,32788,35.87449,-97.39509,14' x 48',1500.0,1500.0,,4.24,353692,492,GBW1001B
161725,950.0,2.28,4012,14993,28.19841,-81.640325,10' x 40',950.0,1140.0,,2.28,417180,39,25091
475837,1500.0,2.52,4001,16098,30.357235,-87.682696,12' x 40',1500.0,1800.0,,2.52,594324,39,90152
360009,1397.0,5.87,4008,36471,40.552416,-105.079977,6' x 12',1397.0,1676.0,,5.87,237880,39,71313
345700,610.0,3.37,4012,14063,30.182209,-84.374919,8' x 24',610.0,732.0,,3.37,180900,39,2294
199578,4500.0,10.51,4032,38929,36.10791,-115.17112,14' x 48',4500.0,5400.0,,10.51,428200,39,635
94744,630.0,1.67,4037,11982,34.14789,-78.09421,12' x 40',630.0,756.0,,1.67,376648,39,4234
108938,250.0,3.09,4040,32851,35.44339,-97.5656,"4' 11"" x 10' 11""",250.0,300.0,,3.09,81032,39,4816
256384,670.0,1.89,4012,14195,30.40181,-86.935915,"10' 6"" x 36'",670.0,804.0,,1.89,354012,39,61261
80088,850.0,11.07,4039,19795,41.24801,-82.58714,"10' 6"" x 22' 9""",850.0,1020.0,,11.07,76756,39,714
486273,450.0,3.79,4037,11880,34.63676,-78.96992,"10' 6"" x 22' 9""",450.0,540.0,,3.79,118712,39,714
392392,450.0,3.66,4051,9928,36.912225,-82.01881,"10' 6"" x 22' 9""",450.0,540.0,,3.66,123068,39,7140
85128,1000.0,16.21,4039,19517,41.02781,-82.05221,"10' 6"" x 22' 9""",1000.0,1200.0,,16.21,61688,39,71400
509605,1000.0,6.72,4056,26099,44.4766,-103.80781,14' x 40',1000.0,1200.0,,6.72,148740,39,3468
106702,1275.0,5.35,4047,16341,36.3881,-86.45153,"10' 6"" x 22' 9""",1275.0,1530.0,,5.35,238392,39,71402
188914,2576.0,1.74,4048,35503,26.22731,-98.17922,10' x 40',2576.0,3091.0,,1.74,1480388,39,48472
108204,2566.0,2.4,4040,33238,36.15226,-96.00126,14' x 48',2566.0,3079.0,,2.4,1069200,39,71402
1502367,2275.0,7.52,4039,18989,39.947897,-82.938143,14' x 48',2275.0,2730.0,,7.52,302432,39,67745
481338,2195.0,7.86,4012,14157,30.40182,-87.25,"10' 6"" x 36'",2195.0,2634.0,,7.86,279152,39,17501
486262,2500.0,8.93,4042,6005,41.18827,-79.227725,12' x 48',2500.0,3000.0,,8.93,280084,39,55007
151619,1750.0,2.72,4012,14973,28.074295,-81.95884,"10' 8"" x 35' 6""",1750.0,2100.0,,2.72,642632,39,3028
119353,400.0,3.29,4044,780,41.69506,-71.53397,5' x 11',400.0,480.0,,3.29,121740,39,7247
314585,900.0,5.64,4022,31684,30.36098,-91.12349,"10' 6"" x 36'",900.0,1080.0,,5.64,159440,39,11693
495258,425.0,4.09,4047,16498,35.39463,-85.37605,"10' 6"" x 36'",425.0,510.0,,4.09,103996,39,7005
502002,1200.0,5.97,4039,19935,39.175817,-84.440173,"10' 6"" x 22' 9""",1200.0,1440.0,,5.97,200992,39,1397
308036,900.0,1.95,4047,16881,35.169671,-89.866415,"26' x 24' 5""",900.0,1080.0,,1.95,461496,39,71425
360010,1685.0,9.36,4008,36470,40.492405,-105.07711,6' x 12',1685.0,2022.0,,9.36,180112,39,71434
85472,350.0,21.08,4039,19534,40.997014,-81.748336,5' x 11',350.0,420.0,,21.08,16600,39,71447
84142,1185.0,2.54,4016,37352,43.6644,-116.2724,"10' 6"" x 22' 9""",1185.0,1422.0,,2.54,466052,39,14251
96256,1250.0,27.82,4039,19756,40.89864,-82.33247,"10' 6"" x 22' 9""",1250.0,1500.0,,27.82,44932,39,7148
131792,6375.0,3.88,4039,18992,39.991921,-83.025447,14' x 48',6375.0,7650.0,,3.88,1644584,39,70315
85092,1185.0,6.46,4016,37344,43.60378,-116.25368,"10' 6"" x 22' 9""",1185.0,1422.0,,6.46,183372,39,15792
484019,2500.0,9.98,4001,15778,34.74102,-86.59624,10' x 40',2500.0,3000.0,,9.98,250412,39,4030
421492,1680.0,3.19,4006,40055,33.8873,-117.34255,"10' 6"" x 22' 9""",1800.0,2500.0,,3.42,525896,39,71485
651486,445.83,2.16,4006,39600,34.1503,-118.404,6' x 12',300.0,360.0,,1.46,206032,39,2648
95120,2500.0,4.29,4048,35177,29.77041,-98.72511,10' x 40',2500.0,3000.0,,4.29,582936,39,1655
71098,2000.0,19.05,4053,42911,47.14169,-122.516828,"10' 6"" x 22' 9""",2000.0,2400.0,,19.05,105004,39,42846
67746,3000.0,10.79,4039,19417,41.6417,-81.438056,14' x 48',3000.0,3600.0,,10.79,278100,39,477
139420,400.0,2.39,4044,848,41.77842,-71.43398,5' x 11',400.0,480.0,,2.39,167620,39,7150
267398,575.0,3.68,4017,24005,42.57129,-90.61281,"10' 6"" x 22' 9""",575.0,690.0,,3.68,156244,39,10116
487336,1085.0,1.34,4013,12911,34.361422,-84.896103,14' x 48',1085.0,1302.0,,1.34,812328,39,77945
75635,480.0,2.29,4018,20586,41.52741,-87.33589,"10' 6"" x 22' 9""",600.0,720.0,,2.86,209708,39,2771
187634,665.0,2.42,4030,26713,47.49402,-111.23419,"10' 6"" x 22' 9""",665.0,798.0,,2.42,274876,39,21532
68562,200.0,0.46,4035,38425,35.098372,-106.70813,5' x 11',200.0,240.0,,0.46,431324,39,23321
168598,2500.0,2.87,4029,29899,39.108435,-94.60833,14' x 48',2500.0,3000.0,,2.87,869816,39,29378
68605,1100.0,1.73,4013,12850,34.194825,-84.131595,14' x 48',1100.0,1320.0,,1.73,636916,39,98093
252453,215.0,2.59,4017,28250,38.97514,-89.11807,10' x 24',215.0,258.0,,2.59,83160,39,50261
353914,595.0,2.34,4027,25370,45.62687,-94.57349,"10' 6"" x 22' 9""",595.0,714.0,,2.34,254416,39,10001
188869,1700.0,1.42,4006,40066,33.683365,-117.330295,"9' 3"" x 32'",1700.0,2040.0,,1.42,1194476,39,71542
119954,1970.0,2.27,4013,13620,32.011855,-81.278205,12' x 50',1970.0,2364.0,,2.27,867092,39,13441
187899,300.0,5.07,4042,7730,40.3555,-75.93483,"10' 6"" x 22' 9""",300.0,360.0,,5.07,59124,39,21144
187941,190.0,1.72,4048,35473,26.307898,-98.16111,5' x 11',190.0,228.0,,1.72,110388,39,90422
248823,1000.0,1.96,4012,15260,29.13315,-82.10622,14' x 48',1000.0,1200.0,,1.96,510416,39,4369
129789,400.0,1.74,4044,857,41.78428,-71.45735,5' x 11',400.0,480.0,,1.74,230292,39,7156
232069,465.0,1.84,4047,16443,36.21897,-86.727995,"10' 6"" x 22' 9""",465.0,558.0,,1.84,253180,39,71561
506502,600.0,11.86,4048,34082,31.78432,-94.18921,"10' 6"" x 22' 9""",600.0,600.0,,11.86,50580,39,2169
229064,1200.0,11.75,4039,19947,39.215845,-84.53047,"10' 6"" x 22' 9""",1200.0,1440.0,,11.75,102108,39,2485
131474,400.0,2.52,4044,857,41.78428,-71.45735,5' x 11',400.0,480.0,,2.52,158744,39,7158
188180,640.0,23.78,4042,6379,40.21583,-78.27434,"10' 6"" x 22' 9""",640.0,768.0,,23.78,26916,39,25748
126863,433.0,5.15,4047,16858,35.107747,-90.07342,"10' 6"" x 22' 9""",433.0,520.0,,5.15,84128,39,71581
95778,550.0,4.23,4047,17242,34.93007,-88.51851,"10' 6"" x 22' 9""",550.0,660.0,,4.23,130144,39,70753
359636,1124.0,5.46,4008,36469,40.580771,-105.012294,6' x 12',1124.0,1349.0,,5.46,205932,39,71601
108005,680.0,2.12,4028,17622,31.2813,-90.4783,10' x 40',680.0,816.0,,2.12,321168,39,510
316322,200.0,2.18,4006,39175,33.9355,-118.245,6' x 12',200.0,240.0,,2.18,91940,39,4457
482454,1250.0,1.7,4001,15465,33.75297,-86.829055,14' x 48',1250.0,1500.0,,1.7,734220,39,10003
95816,1500.0,2.32,4001,17580,30.44952,-88.51211,"10' 6"" x 36'",1500.0,1800.0,,2.32,645852,39,8124
350681,800.0,2.63,4055,24188,44.515927,-88.007707,"10' 6"" x 22' 9""",800.0,960.0,,2.63,304048,39,25073
142525,710.0,4.26,4048,35070,30.10531,-94.13303,"10' 6"" x 22' 9""",710.0,852.0,,4.26,166528,39,1622
364311,800.0,1.81,4029,29803,37.15324,-93.29576,"10' 6"" x 22' 9""",800.0,960.0,,1.81,443112,39,800
93538,737.0,28.35,4005,17200,33.18353,-90.83927,"10' 6"" x 22' 9""",737.0,884.0,,28.35,26000,39,6733
93477,1000.0,6.21,4028,17567,30.4132,-88.9758,"10' 6"" x 22' 9""",1000.0,1200.0,,6.21,161064,39,7718
244965,600.0,5.62,4047,16398,36.577145,-86.52356,12' x 24',600.0,720.0,,5.62,106800,39,71682
130456,400.0,5.51,4044,857,41.75347,-71.45334,5' x 11',400.0,480.0,,5.51,72656,39,7169
489267,595.0,3.62,4027,24622,45.47198,-93.23421,"10' 6"" x 22' 9""",595.0,714.0,,3.62,164176,39,10331
193722,2500.0,12.07,4036,3609,40.63247,-73.94742,"10' 6"" x 22' 9""",2500.0,3000.0,,12.07,207128,39,689
65041,7354.0,2.5,4013,12842,33.778605,-84.243465,14' x 48',7354.0,8825.0,,2.5,2937508,39,307
504237,2700.0,7.52,4042,7084,41.02624,-76.08262,16' x 40',2700.0,3240.0,,7.52,359208,39,10008
485136,1500.0,16.17,4001,17637,33.22852,-88.57196,"10' 6"" x 36'",1500.0,1800.0,,16.17,92772,39,71708
226472,465.0,1.64,4029,29645,37.158015,-93.69219,22' x 32',465.0,558.0,,1.64,282904,39,1884
72909,750.0,6.35,4022,31915,31.344375,-92.43078,"10' 6"" x 22' 9""",750.0,900.0,,6.35,118032,39,7171
311675,1000.0,6.64,4042,5901,40.16153,-79.56021,14' x 48',1000.0,1200.0,,6.64,150580,39,7171
110147,2025.0,3.61,4040,33200,36.13753,-96.102745,14' x 48',2025.0,2430.0,,3.61,561092,39,20192
156923,1000.0,6.0,4045,12372,34.01073,-81.03546,"10' 6"" x 22' 9""",1000.0,1200.0,,6.0,166776,39,1379
147695,635.0,1.27,4012,14980,27.96391,-81.966375,"10' 6"" x 22' 9""",635.0,762.0,,1.27,500084,39,22672
405827,1496.67,7.63,4006,40056,33.99787,-117.48663,"10' 6"" x 22' 9""",1800.0,2500.0,,9.17,196284,39,71724
166595,1000.0,2.17,4029,29734,36.98371,-93.23133,14' x 48',1000.0,1200.0,,2.17,461508,39,3950
228325,1200.0,6.35,4039,19956,39.128635,-84.706655,"10' 6"" x 22' 9""",1200.0,1440.0,,6.35,188872,39,1537
231543,1200.0,8.69,4039,19959,39.213655,-84.388175,"10' 6"" x 22' 9""",1200.0,1440.0,,8.69,138168,39,1047
428490,2700.0,8.7,4042,6944,40.679532,-76.188413,14' x 48',2700.0,3240.0,,8.7,310284,39,50736
313275,195.0,4.19,4042,6428,40.93815,-77.6456,5' x 11',195.0,234.0,,4.19,46488,39,49512
271900,445.0,3.88,4037,11880,34.61849,-79.0133,"10' 6"" x 22' 9""",445.0,534.0,,3.88,114544,39,718
96847,750.0,1.32,4047,16680,35.86592,-83.96015,"10' 6"" x 22' 9""",750.0,900.0,,1.32,569972,39,12051
366406,833.33,2.88,4018,20587,41.450581,-87.364426,14' x 48',1000.0,1200.0,,3.46,289008,39,33691
85850,725.0,2.78,4017,23304,42.48832,-90.73786,"10' 6"" x 22' 9""",725.0,870.0,,2.78,261192,39,10011
85851,725.0,2.06,4017,23304,42.48832,-90.73786,"10' 6"" x 22' 9""",725.0,870.0,,2.06,351740,39,10012
487075,500.0,2.44,4013,13363,34.77531,-84.92015,"10' 6"" x 22' 9""",500.0,600.0,,2.44,204904,39,71867
2380973,2000.0,54.02,4039,19926,39.10398,-84.53996,14' x 48',2500.0,3500.0,,67.52,37026,819,CIN-1016
490617,1125.0,5.49,4036,5116,42.91132,-78.86532,"10' 6"" x 22' 9""",1125.0,1350.0,,5.49,204848,39,20815
505114,1000.0,4.54,4013,13462,32.99606,-83.56046,"10' 6"" x 22' 9""",1000.0,1200.0,,4.54,220276,39,35111
95066,2100.0,2.92,4047,16761,36.0366,-83.99611,14' x 48',2100.0,2520.0,,2.92,718416,39,98525
473043,2605.0,8.41,4008,36318,39.6921,-104.9872,14' x 48',2605.0,3126.0,,8.41,309696,39,10017
153847,510.0,2.45,4029,29750,37.1408,-93.43886,"10' 6"" x 22' 9""",510.0,612.0,,2.45,208244,39,483
231544,1200.0,11.74,4039,19937,39.12327,-84.532765,"10' 6"" x 22' 9""",1200.0,1440.0,,11.74,102192,39,1054
411058,907.14,8.88,4047,16430,36.16,-86.7826,"10' 6"" x 22' 9""",1000.0,1200.0,,9.79,102104,39,30134
487057,215.0,2.71,4013,13387,34.834445,-85.044955,12' x 25',215.0,258.0,,2.71,79264,39,71860
188401,1768.42,2.19,4006,40056,33.96672,-117.46555,12' x 32',1800.0,1188.0,,2.23,806808,39,71862
418566,1250.0,9.93,4039,19807,40.84593,-82.61738,"10' 6"" x 22' 9""",1250.0,1500.0,,9.93,125860,39,71863
75483,900.0,3.56,4022,31936,31.35101,-92.54156,"10' 6"" x 36'",900.0,1080.0,,3.56,253104,39,19208
62984,3500.0,9.18,4013,13052,33.56165,-84.32326,14' x 48',3500.0,4200.0,,9.18,381392,39,54191
498847,938.01,2.64,4006,39141,34.04646,-118.43383,10' x 7',975.0,1170.0,,2.74,355868,39,10015
310106,400.0,2.28,4013,13363,34.8158,-84.9467,"10' 6"" x 22' 9""",400.0,600.0,,2.28,175508,39,71896
2371996,5785.71,1.09,4048,33737,32.81249,-96.86139,14' x 48',6000.0,6000.0,,1.13,5320000,985,ROA-151
491742,250.0,3.19,4036,4811,43.997,-75.96893,5' x 11',250.0,300.0,,3.19,78464,39,64029
99380,813.0,4.25,4048,34418,31.107923,-97.713295,"10' 6"" x 22' 9""",813.0,976.0,,4.25,191132,39,2050
99384,813.0,5.42,4048,34392,31.08329,-97.38041,"10' 6"" x 22' 9""",813.0,976.0,,5.42,150076,39,2098
123955,1600.0,3.1,4026,22208,43.02983,-86.219,10' x 30',1600.0,1920.0,,3.1,516244,39,113
100138,845.0,3.51,4026,21733,43.47475,-83.975865,"10' 6"" x 22' 9""",845.0,1014.0,,3.51,241056,39,10393
122673,1100.0,16.36,4042,5587,40.3493,-79.8495,"10' 6"" x 22' 9""",1100.0,1100.0,,16.36,67244,39,1451
3919236,0.0,0.0,4048,34588,31.476477,-100.422573,14' x 48',600.0,600.0,,0.41,1481200,468,0046
68730,925.0,6.03,4039,19422,41.477987,-81.759377,"10' 6"" x 22' 9""",925.0,1110.0,,6.03,153292,39,11035
315017,200.0,1.67,4006,39175,33.9238,-118.246,6' x 12',200.0,240.0,,1.67,119868,39,3412
151430,550.0,19.58,4046,26058,43.768475,-103.591065,"10' 6"" x 22' 9""",550.0,660.0,,19.58,28088,39,80415
3919278,392.86,0.56,4048,34604,30.705758,-101.209953,10' x 32',550.0,550.0,,0.79,700000,468,0118
478343,915.0,2.33,4013,13415,33.48002,-81.97448,14' x 48',915.0,1098.0,,2.33,392468,39,1123
501284,1288.0,2.74,4045,12584,33.703646,-78.87034,"10' 6"" x 36'",1288.0,1546.0,,2.74,469760,39,2018
471958,725.0,3.8,4019,23500,41.96403,-91.71061,"10' 6"" x 22' 9""",725.0,870.0,,3.8,190712,39,10414
199156,2700.0,15.97,4042,7272,41.233402,-75.867513,14' x 48',2700.0,3240.0,,15.97,169092,39,5120
241037,1200.0,6.53,4042,6619,40.325249,-76.77622,"10' 6"" x 22' 9""",1200.0,1440.0,,6.53,183636,39,14472
264305,4500.0,1.42,4048,35291,29.493535,-98.546295,14' x 48',4500.0,5400.0,,1.42,3164004,39,40122
148555,250.0,2.71,4001,15535,33.52672,-86.79437,5' x 11',250.0,300.0,,2.71,92112,39,7191
99418,250.0,3.16,4040,32857,35.5936,-97.5315,"4' 11"" x 10' 11""",250.0,300.0,,3.16,79188,39,4454
148191,500.0,2.37,4013,13362,34.789156,-84.996231,"10' 6"" x 22' 9""",500.0,600.0,,2.37,210980,39,71911
237232,750.0,25.22,4055,24068,43.60698,-89.77532,"10' 6"" x 22' 9""",750.0,900.0,,25.22,29740,39,61258
486686,500.0,1.77,4013,13363,34.802401,-84.959872,"10' 6"" x 22' 9""",500.0,600.0,,1.77,282824,39,71917
115693,800.0,3.81,4048,35084,30.64697,-96.35786,"10' 6"" x 22' 9""",800.0,960.0,,3.81,210120,39,1213
239253,13845.0,5.0,4039,19937,39.11692,-84.53283,14' x 48',13845.0,16614.0,,5.0,2771412,39,2408
498244,2427.45,10.93,4036,3610,40.70631,-73.95073,"10' 6"" x 22' 9""",2500.0,3000.0,,11.25,222148,39,721
148259,725.0,2.07,4013,13363,34.761715,-84.963538,12' x 24',725.0,870.0,,2.07,350772,39,71943
151983,330.0,1.42,4013,13363,34.761929,-84.931035,14' x 48',330.0,396.0,,1.42,232844,39,71949
308493,750.0,10.27,4042,6009,41.17631,-78.78206,8' x 20',750.0,900.0,,10.27,73048,39,7195
166493,550.0,9.69,4055,24021,43.4567,-88.8371,"10' 6"" x 22' 9""",550.0,660.0,,9.69,56744,39,65547
231445,1000.0,3.45,4042,7070,40.62641,-75.45606,10' x 30',1000.0,1200.0,,3.45,290160,39,60225
132916,1200.0,1.65,4001,15463,33.59985,-86.80828,14' x 48',1200.0,1440.0,,1.65,727640,39,10011
96259,1250.0,4.28,4039,19821,40.77947,-82.48453,"10' 6"" x 22' 9""",1250.0,1500.0,,4.28,292148,39,71981
321167,255.0,3.2,4013,13362,34.774625,-84.968042,12' x 25',255.0,306.0,,3.2,79756,39,71981
194286,2725.0,1.76,4006,40079,33.940705,-117.249035,12' x 32',2725.0,3270.0,,1.76,1551560,39,71982
165253,500.0,18.12,4055,24021,43.488135,-88.83495,"10' 6"" x 22' 9""",500.0,600.0,,18.12,27588,39,62039
162964,500.0,6.26,4013,13362,34.783781,-84.975332,"10' 6"" x 22' 9""",500.0,600.0,,6.26,79856,39,71988
493949,735.0,3.03,4054,10880,38.90374,-79.844405,"10' 6"" x 22' 9""",735.0,882.0,,3.03,242532,39,1245
4019870,2400.0,0.69,4048,33702,32.753024,-96.919267,14' x 48',2400.0,0.0,,0.69,3500000,1245,1958: N
262088,1730.0,2.2,4028,17557,30.438546,-89.066724,14' x 48',1730.0,2076.0,,2.2,788116,39,8435
99126,2566.0,3.17,4040,33235,36.16212,-95.98844,14' x 48',2566.0,3079.0,,3.17,809544,39,71992
257578,2150.0,22.8,4009,132,42.15966,-73.36482,"10' 6"" x 22' 9""",2150.0,2580.0,,22.8,94288,39,3277
4019882,3277.38,0.63,4048,33698,32.80671737,-96.84198796,14' x 48',3300.0,0.0,,0.63,5197600,1245,20836: N
109794,2250.0,5.18,4036,5295,43.202628,-77.648055,"10' 6"" x 22' 9""",2250.0,2700.0,,5.18,434180,39,60553
278394,500.0,1.46,4039,20128,39.995085,-83.802845,"10' 6"" x 22' 9""",500.0,600.0,,1.46,342764,39,84508
362483,793.0,4.58,4008,36512,40.404791,-104.820655,"11' x 15' 9""",793.0,952.0,,4.58,173172,39,72001
241279,3200.0,2.1,4039,19455,41.434601,-81.810714,14' x 48',3200.0,3840.0,,2.1,1523180,39,486
117461,1250.0,9.43,4048,34417,31.073195,-97.70787,14' x 48',1250.0,1500.0,,9.43,132536,39,2442
162819,550.0,16.44,4046,26043,43.91698,-103.44101,"10' 6"" x 22' 9""",550.0,660.0,,16.44,33464,39,80450
130390,1600.0,2.6,4047,16958,35.66909,-88.85632,14' x 48',1600.0,1920.0,,2.6,616468,39,7201
189065,900.0,2.66,4005,32426,35.806,-90.72239,12' x 48',900.0,1080.0,,2.66,338136,39,7201
487342,500.0,2.88,4013,13363,34.761497,-84.939216,"10' 6"" x 22' 9""",500.0,600.0,,2.88,173584,39,72013
140053,350.0,9.75,4006,40534,36.3218,-118.02709,8' x 16',350.0,420.0,,9.75,35896,39,1172
487343,500.0,2.24,4013,13363,34.761497,-84.939216,"10' 6"" x 22' 9""",500.0,600.0,,2.24,223100,39,72014
155693,1000.0,44.28,4056,26073,44.36779,-103.7681,"10' 6"" x 22' 9""",1000.0,1200.0,,44.28,22584,39,80418
99987,655.0,2.55,4047,16381,35.84126,-86.38935,"10' 6"" x 22' 9""",655.0,786.0,,2.55,256728,39,90178
304225,525.0,3.85,4018,20952,39.343856,-85.503311,"10' 6"" x 22' 9""",525.0,630.0,,3.85,136492,39,7202
141903,1125.0,4.96,4036,5117,42.86443,-78.82586,"10' 6"" x 22' 9""",1125.0,1350.0,,4.96,226624,39,10027
103874,700.0,1.23,4040,33491,35.38436,-97.07666,14' x 48',700.0,840.0,,1.23,567360,39,10027
468170,3210.53,1.16,4013,13123,33.621,-84.4804,14' x 48',3000.0,3500.0,,1.08,2773400,39,1511
125136,1500.0,8.97,4048,35088,30.625001,-96.377315,10' x 32',1500.0,1800.0,,8.97,167136,39,1016
143549,2000.0,3.22,4012,13927,29.15726,-81.07804,12' x 40',2000.0,2400.0,,3.22,620336,39,1013
259580,1684.78,5.14,4013,13130,33.652,-84.47929,14' x 48',1750.0,2000.0,,5.34,327988,39,1516
270322,1040.0,1.88,4013,13031,33.48746,-84.341145,14' x 48',1040.0,1248.0,,1.88,553572,39,1528
187158,2980.0,2.62,4006,40096,33.73942,-117.189925,12' x 36',2980.0,3576.0,,2.62,1138476,39,72041
61283,2727.27,1.48,4017,27407,41.812875,-87.758027,14' x 48',3000.0,3600.0,,1.63,1837320,39,1648
138838,475.0,5.26,4047,17019,35.97101,-88.92933,"10' 6"" x 22' 9""",475.0,570.0,,5.26,90332,39,72063
497972,400.0,5.51,4018,20952,39.34012,-85.4793,"10' 6"" x 22' 9""",400.0,480.0,,5.51,72568,39,7207
96521,2100.0,3.78,4047,16737,35.90373,-83.58122,14' x 48',2100.0,2520.0,,3.78,555128,39,10032
147172,1525.0,3.32,4012,14153,30.45636,-87.22347,"10' 6"" x 36'",1525.0,1830.0,,3.32,459112,39,9317
102059,660.0,12.78,4008,36921,41.30927,-105.5657,"10' 6"" x 22' 9""",660.0,792.0,,12.78,51624,39,72071
240136,900.0,4.57,4039,19030,40.650578,-83.103548,10' x 28',900.0,1080.0,,4.57,196988,39,3755
71924,2000.0,3.3,4053,42889,47.150018,-122.434714,"10' 6"" x 22' 9""",2000.0,2400.0,,3.3,606476,39,42051
104022,5680.0,18.36,4036,5300,43.1204,-77.61925,14' x 48',5680.0,6816.0,,18.36,309444,39,60375
468283,725.0,0.98,4037,11882,34.65675,-79.01084,14' x 48',725.0,870.0,,0.98,742504,39,4548
123539,4000.0,3.9,4039,19734,40.795114,-81.390439,14' x 48',4000.0,4800.0,,3.9,1025508,39,721
109557,1460.0,1.46,4047,16377,36.16804,-86.54314,10' x 36',1460.0,1752.0,,1.46,998184,39,3451
100726,1900.0,2.41,4047,16767,36.009745,-83.81731,14' x 48',2000.0,1920.0,,2.53,789956,39,6522
155291,1785.0,1.34,4005,32190,34.61183,-92.513375,14' x 48',1785.0,2142.0,,1.34,1330528,39,72105
166789,3900.0,3.23,4029,29108,39.10681,-94.59928,14' x 48',3900.0,4680.0,,3.23,1205920,39,7211
485574,2500.0,7.09,4001,15745,34.67901,-86.49373,10' x 40',2500.0,3000.0,,7.09,352712,39,15383
497976,565.0,8.79,4018,20415,39.35982,-85.9855,"10' 6"" x 22' 9""",565.0,678.0,,8.79,64248,39,7211
497977,430.0,5.01,4018,20415,39.35982,-85.9855,"10' 6"" x 22' 9""",430.0,516.0,,5.01,85804,39,7212
468297,1300.0,8.07,4044,857,41.7873,-71.4561,"10' 6"" x 22' 9""",1300.0,1560.0,,8.07,161024,39,1466
113766,450.0,10.84,4012,14072,30.36583,-83.80224,10' x 40',450.0,540.0,,10.84,41504,39,2552
91550,2144.0,3.11,4048,35200,27.507467,-99.503696,14' x 48',2144.0,2573.0,,3.11,689656,39,77183
1501585,1250.0,5.74,4039,19002,39.959185,-83.024326,"10' 6"" x 22' 9""",1250.0,1500.0,,5.74,217700,39,18101
478381,425.0,4.16,4045,12343,33.999005,-81.77199,"10' 6"" x 22' 9""",425.0,510.0,,4.16,102188,39,7212
497978,700.0,8.1,4018,20415,39.35982,-85.9855,"10' 6"" x 22' 9""",700.0,840.0,,8.1,86436,39,7213
100826,750.0,10.07,4037,16743,35.67828,-83.74776,"10' 6"" x 22' 9""",750.0,900.0,,10.07,74460,39,2284
138710,400.0,4.42,4044,808,41.87742,-71.40653,5' x 11',400.0,480.0,,4.42,90396,39,7214
260106,950.0,1.98,4028,17510,31.32443,-89.36056,"10' 6"" x 36'",950.0,1140.0,,1.98,479168,39,3034
158366,1365.0,5.25,4029,29657,36.6425,-93.25396,14' x 48',1365.0,1638.0,,5.25,259888,39,2200
86004,200.0,1.39,4055,24400,44.80096,-91.52119,"10' 6"" x 22' 9""",200.0,240.0,,1.39,144360,39,10038
268140,150.0,1.64,4022,31422,29.72051,-90.58722,6' x 12',150.0,180.0,,1.64,91704,39,722
324951,800.0,0.98,4041,42386,44.0613,-122.98135,14' x 48',800.0,960.0,,0.98,818144,39,10038
100901,750.0,8.19,4047,16686,35.7748,-83.954409,"10' 6"" x 22' 9""",750.0,900.0,,8.19,91596,39,852
478644,3089.26,10.9,4021,17887,37.91207,-84.559765,"10' 6"" x 22' 9""",1750.0,2100.0,,6.17,283508,39,7220
477238,750.0,1.97,4051,9661,37.08754,-77.35761,12' x 32',750.0,900.0,,1.97,379920,39,72202
317644,775.0,18.78,4042,6166,41.1592,-79.39636,5.67' x 11.33',775.0,775.0,,18.78,41272,39,7222
263254,260.0,3.19,4051,10113,37.04037,-81.79282,"10' 6"" x 22' 9""",260.0,312.0,,3.19,81452,39,3517
423641,500.0,3.13,4054,11048,38.51733,-80.73139,12' x 50',500.0,600.0,,3.13,159920,39,7225
